Country,Commodity_Type,Order_Volume_Units,Lead_Time_Days,On_Time_Delivery_%,Delivery_Delay_Days,Disruption_Type,Supplier_Reliability_Score,Resupply_Time_Days,Stockout_Frequency_per_Year,Transport_Mode,Freight_Cost_USD,CO2_Emissions_tons,Warehouse_Type,Data_Year,Disruption_Severity,Outcome_Metric
Malawi,HIV_ARV,3578434,49,86.40711233,2.577965564,None,0.880464499,37.88648076,0.028763954,Ocean,71913.0601,14673.41785,Public_Depot,2021,1,0.767
Mozambique,Contraceptive,4174390,55,84.99539781,5.837492511,Flood,0.83404698,51.54786229,0.165006062,Air,87380.22288,6643.44958,Public_Depot,2022,4,0.572
Malawi,HIV_ARV,2706222,63,84.790268,4.519818444,Conflict,0.97134484,35.59027357,0.147194974,Ocean,95139.94362,22406.17467,Public_Depot,2022,5,0.614
Malawi,Maternal_Health,1177109,61,88.88129901,3.844712926,COVID_Lockdown,0.813649237,61.91070135,0.106018613,Ocean,93201.50301,5057.093008,COE,2021,5,0.693
Mozambique,Malaria_RDT,4484315,57,85.00230239,2.642481115,COVID_Lockdown,0.816831064,52.92768748,0.005180261,Ocean,11281.98422,14258.20592,RDC,2021,5,0.771
Ethiopia,Maternal_Health,1603744,55,84.47250474,5.364209335,COVID_Lockdown,0.888724283,45.6441369,0.096251466,Ocean,62331.5557,15943.5432,RDC,2023,5,0.627
Malawi,LLIN,4316988,65,92.81202368,4.202427899,Conflict,0.852826003,10,0.045039306,Ocean,106480.3696,14170.76521,Public_Depot,2020,5,0.762
Kenya,LLIN,1838220,35,77.30216512,5.85411973,Flood,0.808590464,45.3857997,0.082674859,Ocean,134308.9407,12199.73582,COE,2021,3,0.571
Kenya,LLIN,4061718,47,85.74308846,7.459512866,None,0.987034581,25.18080441,0.171285298,Ocean,72888.82672,18946.24771,Public_Depot,2020,1,0.534
Ghana,Maternal_Health,4063582,45,90.6442593,5.694699108,Flood,0.787633798,44.23903609,0.153920661,Ocean,73034.67628,17492.88204,Public_Depot,2024,4,0.621
Mozambique,Contraceptive,2922875,65,89.13466224,5.746053798,None,0.78048335,55.32999026,0.048390582,Ocean,82325.52657,12914.98969,3PL,2022,1,0.686
Ghana,Malaria_RDT,1880288,47,91.10024297,3.376468795,Conflict,0.950684012,48.2679636,0.196990687,Ocean,136739.6403,11203.755,COE,2021,5,0.649
Mozambique,LLIN,1891646,42,96.1078594,8.523068044,Port_Closure,0.700978154,50.30454887,0.180642101,Land,86611.48523,9730.48407,Public_Depot,2024,2,0.564
Uganda,LLIN,4019579,60,94.49475872,2.454412037,Flood,0.758363417,35.52371861,0.105734689,Air,17747.81164,10049.69619,RDC,2022,3,0.776
Uganda,LLIN,1646246,45,80.22232643,0.164023995,None,0.87122954,21.70479147,0.106030064,Ocean,138629.1671,12760.367,3PL,2023,1,0.713
Malawi,Malaria_RDT,1869239,51,77.94648292,1.787049558,Port_Closure,0.747110653,30.7426341,0.180253193,Ocean,105749.1612,6376.87161,Public_Depot,2022,2,0.601
Nigeria,LLIN,4955727,78,87.63426203,8.102791734,None,0.985883138,36.0431626,0.127228962,Air,46208.87005,12973.24428,Public_Depot,2021,1,0.558
Uganda,Malaria_RDT,2300618,62,79.22941159,6.376693461,None,0.834616731,39.83127256,0.107337682,Ocean,69664.22096,16212.92841,Public_Depot,2024,1,0.557
Nigeria,LLIN,4478622,52,76.3676534,8.935827869,None,0.873235582,55.22953556,0.149829705,Ocean,61132.484,10747.98645,COE,2024,1,0.456
Uganda,Maternal_Health,2519930,53,87.58121429,1.030845425,None,0.746508305,48.76693443,0.047019423,Ocean,78731.62681,12908.74619,Public_Depot,2024,1,0.806
Zambia,Maternal_Health,181936,64,88.83522663,11.96065466,Port_Closure,0.783919649,66.63670266,0.175675484,Land,129613.2381,14229.62333,RDC,2022,3,0.44
Uganda,Malaria_RDT,2029746,61,94.55570323,4.148947444,Port_Closure,0.878241187,27.98455207,0.106283048,Ocean,28988.70866,14937.75276,3PL,2020,2,0.728
Ghana,Maternal_Health,4892256,55,89.84215535,0,Conflict,0.859370478,53.96761388,0.120699859,Air,74697.7467,12199.52303,COE,2020,5,0.79
Ethiopia,Malaria_RDT,2519970,56,95.59780043,11.5873495,Port_Closure,0.927465544,50.50427293,0.017988774,Ocean,88334.50835,20042.67164,3PL,2022,2,0.576
Malawi,Maternal_Health,1346573,40,87.77777093,1.069693215,None,0.778077622,38.60125414,0.061901792,Air,82917.66545,13013.71049,RDC,2021,1,0.794
Ghana,Maternal_Health,3585647,38,80.31864881,3.806312859,COVID_Lockdown,0.889527223,28.46840754,0.085347067,Ocean,61099.08261,7682.399471,Public_Depot,2022,5,0.641
Ethiopia,Malaria_RDT,2628682,53,90.11093528,4.382743279,Port_Closure,0.784382897,32.61424996,0.082781905,Ocean,120697.9314,11457.91271,COE,2020,3,0.706
Kenya,Contraceptive,1554900,48,92.6715655,6.332249428,Port_Closure,0.87015826,32.03732555,0.155656873,Ocean,80236.35161,18192.5713,Public_Depot,2022,2,0.617
Ghana,Maternal_Health,3440664,60,87.95542199,2.626089572,Port_Closure,0.875458981,60.5280129,0.056464479,Land,76383.76361,17878.9072,COE,2024,3,0.757
Kenya,LLIN,1671788,56,93.25275233,8.117939686,Conflict,0.735333342,49.9390055,0.036421852,Ocean,95384.47935,6120.915528,Public_Depot,2021,4,0.655
Nigeria,Contraceptive,4654229,47,85.38374643,7.260908509,None,0.859103602,50.38787539,0.11652345,Ocean,76591.46176,11809.39698,RDC,2021,1,0.572
Nigeria,Malaria_RDT,241896,56,88.72949559,5.057200459,None,0.703462107,41.05208379,0.123002972,Air,68389.27809,10889.78229,RDC,2023,1,0.647
Zambia,Contraceptive,4657765,50,85.12833959,8.972988303,Conflict,0.845351118,37.25444778,0.024316661,Ocean,57234.42555,16116.40049,Public_Depot,2022,5,0.582
Uganda,HIV_ARV,1133329,75,97.89521796,4.796429837,None,0.902281348,44.04802959,0.000493701,Ocean,150701.8378,8447.710323,RDC,2024,1,0.822
Ghana,HIV_ARV,2430612,58,90.20630343,4.173062439,Conflict,0.721121491,41.22958432,0.183529816,Ocean,108797.4214,19239.94435,Public_Depot,2022,5,0.634
Kenya,Maternal_Health,283979,39,80.41647435,10.9943083,Port_Closure,0.972226137,38.84764364,0.015927399,Ocean,73530.41964,7120.470249,COE,2023,2,0.501
Ethiopia,Maternal_Health,4853290,73,95.26298734,5.887208127,Port_Closure,0.833039104,44.40026651,0.179573386,Ocean,123140.5077,12439.35494,RDC,2023,2,0.628
Nigeria,LLIN,328104,48,82.33410121,2.043045852,Conflict,0.97214072,27.20939991,0.079842975,Land,100704.3716,8180.941679,COE,2022,5,0.706
Uganda,Contraceptive,2048547,45,86.0684798,2.449192159,None,0.731145543,43.20411431,0.130611182,Ocean,86155.39349,15627.35394,Public_Depot,2022,1,0.687
Nigeria,HIV_ARV,4094630,76,88.34150398,5.056874422,Conflict,0.975471752,38.67040057,0.037122938,Land,54128.41934,4767.430425,COE,2022,5,0.707
Ethiopia,Maternal_Health,4175279,58,88.74995987,0,COVID_Lockdown,0.731667159,31.42460489,0.164783406,Ocean,60166.25751,12314.38913,3PL,2020,5,0.741
Uganda,Contraceptive,4841882,62,88.41861112,3.101031604,Port_Closure,0.833833782,47.68752721,0.036038677,Ocean,114054.2327,12235.6507,Public_Depot,2023,2,0.764
Uganda,Maternal_Health,4379454,62,80.33477247,4.698818035,COVID_Lockdown,0.972017699,61.54219227,0.07730183,Ocean,107567.2422,9415.989192,RDC,2021,5,0.625
Kenya,Maternal_Health,1045893,52,88.43517318,4.498407439,None,0.767485378,55.33683654,0.047605156,Air,43810.85255,17874.47738,RDC,2020,1,0.716
Kenya,HIV_ARV,3246247,49,91.50322969,1.227670257,Conflict,0.710087644,36.60862076,0.167501192,Ocean,72770.29095,19814.80255,3PL,2024,5,0.731
Ghana,HIV_ARV,1889050,50,91.35932015,3.654452626,None,0.930002096,47.97276976,0.171667163,Air,105398.7865,11388.52622,Public_Depot,2021,1,0.665
Ghana,Maternal_Health,2720492,71,79.49093703,8.539411691,None,0.872806255,50.12064176,0.074405778,Air,118371.9695,13517.39789,Public_Depot,2021,1,0.526
Mozambique,Malaria_RDT,2505257,57,82.72173559,7.919446491,None,0.849037146,41.43006116,0.061475694,Ocean,100432.8237,10530.86717,Public_Depot,2021,1,0.571
Malawi,Maternal_Health,3027299,68,80.77739177,5.286849184,None,0.709959581,39.71206236,0.154713075,Ocean,71310.15841,7947.839505,Public_Depot,2023,1,0.562
Mozambique,Maternal_Health,2984317,54,87.69906496,4.793270071,None,0.889437068,44.12511313,0.175702394,Ocean,92080.09094,8529.285324,COE,2024,1,0.607
Zambia,LLIN,4016914,47,78.24176109,4.515119755,COVID_Lockdown,0.749770772,70.15094601,0.124803999,Air,78676.72596,8634.976555,Public_Depot,2020,5,0.582
Nigeria,LLIN,3353481,40,80.38628614,5.708930188,Conflict,0.970047037,43.0878075,0.185480735,Ocean,96459.85519,17996.3866,COE,2024,4,0.53
Ghana,LLIN,4587454,61,82.67432505,5.307706534,None,0.898860816,24.79094929,0.076608763,Air,129342.8446,14720.18855,COE,2020,1,0.628
Kenya,Malaria_RDT,1596064,71,77.01604944,5.972422913,None,0.905039828,27.44448327,0.03037728,Ocean,61532.99447,9187.5583,RDC,2023,1,0.598
Ethiopia,Malaria_RDT,3290641,46,85.86100448,6.505382525,Conflict,0.767448279,37.94570099,0.035928596,Air,93429.76032,9544.931824,Public_Depot,2024,5,0.648
Kenya,Maternal_Health,2765548,60,75.4675238,1.366677532,None,0.955418613,25.03739352,0.13396639,Ocean,82098.00306,9011.788174,COE,2021,1,0.624
Nigeria,LLIN,829091,41,88.42672385,4.069193925,None,0.855942446,38.40978731,0.081505285,Ocean,77115.5825,5485.888026,Public_Depot,2024,1,0.702
Mozambique,Malaria_RDT,2416789,49,84.01489181,5.59373723,Port_Closure,0.948554412,66.70252797,0.03126292,Land,80804.94891,15076.59666,3PL,2023,3,0.662
Kenya,HIV_ARV,2216791,57,82.88008396,2.10249477,Port_Closure,0.778574768,33.86280915,0.058445371,Air,124407.7565,12490.99287,COE,2023,2,0.726
Malawi,Maternal_Health,3427180,37,83.69625689,2.978535937,None,0.919083897,26.9525998,0.106121014,Ocean,102385.6162,19839.05789,RDC,2023,1,0.674
Zambia,Contraceptive,1756930,54,85.69806954,4.346309877,Flood,0.866624402,37.50905946,0.024289053,Air,70625.52367,4665.892671,Public_Depot,2020,3,0.715
Nigeria,Maternal_Health,1014795,46,88.96433091,4.493496025,Flood,0.714041599,38.75261481,0.0006885,Air,104489.0307,16392.84576,RDC,2024,4,0.756
Mozambique,Contraceptive,2633236,61,92.58548637,5.649808361,None,0.817549274,28.13407117,0.183459609,Ocean,68236.45986,16747.80697,COE,2021,1,0.614
Malawi,LLIN,1628458,53,91.06952908,2.455907711,COVID_Lockdown,0.753334035,25.13961723,0.060972238,Ocean,31322.9581,17273.46986,COE,2021,5,0.785
Ethiopia,Contraceptive,1859771,64,97.15844161,7.904061365,Port_Closure,0.80416034,56.27501256,0.044299629,Ocean,15861.19997,13982.58068,RDC,2022,2,0.684
Mozambique,LLIN,319515,52,89.37648605,4.468772328,None,0.811171974,46.00916842,0.139696162,Land,100023.4677,16690.95864,Public_Depot,2023,1,0.654
Uganda,HIV_ARV,1670179,41,86.70157551,5.435593105,None,0.837729222,34.20711848,0.170680544,Ocean,76467.36315,14223.04804,COE,2021,1,0.589
Malawi,Contraceptive,3847267,40,83.7148409,3.890502675,None,0.874084228,26.13514395,0.126455753,Ocean,114923.3248,10005.86246,3PL,2023,1,0.636
Malawi,Maternal_Health,721986,35,83.88100522,5.706952251,Port_Closure,0.865583519,33.79070009,0.050896551,Ocean,96613.67256,11395.1509,RDC,2021,2,0.645
Zambia,LLIN,2384482,61,88.69519013,10.01366348,None,0.711307507,25.28756895,0.172327325,Ocean,92815.94844,11288.35878,COE,2024,1,0.489
Nigeria,Maternal_Health,3071786,80,81.00277929,3.862643472,Port_Closure,0.917699873,33.04621231,0.102085439,Ocean,71473.14763,17655.21489,Public_Depot,2022,2,0.634
Ethiopia,Malaria_RDT,187900,59,87.1448807,3.366510937,None,0.975263326,64.80289609,0.076238161,Ocean,100649.3255,18117.68712,COE,2023,1,0.715
Zambia,LLIN,4563962,71,85.90567552,2.509533335,Flood,0.801117574,42.86625456,0.120945224,Ocean,131553.1749,16258.1841,Public_Depot,2020,3,0.692
Mozambique,Contraceptive,4744668,66,82.35951472,4.821134451,Conflict,0.752126601,32.58380616,0.140122445,Land,24422.00233,13245.21605,Public_Depot,2020,4,0.594
Zambia,LLIN,1334283,49,80.74404854,4.786388959,Port_Closure,0.856600453,48.15442714,0.118765975,Land,80506.24226,4770.254569,COE,2021,2,0.598
Malawi,Maternal_Health,3868971,67,98,5.154329044,Flood,0.904424749,28.83948125,0.184049089,Ocean,125355.4717,16294.41753,3PL,2024,3,0.662
Nigeria,HIV_ARV,1553061,50,79.01714417,6.404767639,COVID_Lockdown,0.896882419,35.13250238,0.125603561,Ocean,50635.44052,16126.61867,Public_Depot,2023,5,0.543
Ghana,LLIN,563066,50,85.66120718,6.026504321,Flood,0.877511777,17.74994265,0.175716143,Land,89005.30516,14139.43833,RDC,2022,4,0.564
Zambia,Contraceptive,4058146,52,92.11291904,4.932435555,None,0.742407353,55.28882858,0.117391687,Ocean,64500.11999,14917.37117,Public_Depot,2024,1,0.679
Uganda,Malaria_RDT,2411331,53,88.64528432,10.8614047,Port_Closure,0.942679219,37.57924722,0.065935915,Air,76971.52777,9753.186846,Public_Depot,2021,2,0.528
Zambia,HIV_ARV,1208343,61,83.63232222,7.072040852,Conflict,0.823430253,30.1748261,0.106459363,Land,31803.68436,11626.54911,3PL,2024,4,0.571
Mozambique,Malaria_RDT,2581113,48,80.03926432,1.732220171,None,0.764225889,47.79388907,0.017267338,Air,114541.9649,9717.505987,Public_Depot,2022,1,0.741
Mozambique,LLIN,591529,63,86.64893222,0.364394043,None,0.725017181,27.4273402,0.046034927,Ocean,89517.909,12378.62381,COE,2024,1,0.817
Ethiopia,Maternal_Health,2724415,63,72.80242375,2.913052623,Port_Closure,0.820848543,28.15678464,0.153246332,Land,41667.5864,16508.18546,3PL,2023,2,0.557
Mozambique,Maternal_Health,4398530,58,86.8493353,5.45797514,Flood,0.879212184,35.45142423,0.132295122,Land,97558.64385,14754.91698,Public_Depot,2021,4,0.616
Kenya,Contraceptive,2203548,74,86.17413293,2.661501032,Conflict,0.892959536,25.62978563,0.033303742,Air,91240.0268,8822.541014,COE,2022,4,0.759
Nigeria,Maternal_Health,1591019,67,91.35060964,3.117118266,None,0.979193704,32.15861591,0.087603035,Ocean,64335.24409,20328.20682,COE,2021,1,0.747
Nigeria,HIV_ARV,168920,65,80.28330128,5.078201116,None,0.744412944,37.62210906,0.028398441,Air,144045.974,13692.2518,Public_Depot,2023,1,0.648
Ghana,Maternal_Health,456547,55,84.382643,3.974082023,COVID_Lockdown,0.985874363,38.70550342,0.171163571,Ocean,100482.8813,10303.78994,RDC,2022,5,0.607
Ghana,Contraceptive,1709090,58,88.18450823,0,None,0.889856005,24.10438583,0.02183394,Ocean,123706.6095,11795.6891,RDC,2022,1,0.863
Nigeria,LLIN,1707583,60,87.02783879,8.231529585,None,0.831726427,37.06804187,0.130846999,Ocean,80166.11562,10780.56124,Public_Depot,2021,1,0.549
Uganda,LLIN,113014,55,79.28676752,7.534870673,Port_Closure,0.957576325,46.96800784,0.1214,Land,36249.49601,13904.6454,Public_Depot,2024,3,0.522
Ghana,Maternal_Health,3759362,51,82.76249135,1.144637425,Conflict,0.901399125,48.96923609,0.094555329,Land,15291.96822,7708.858627,COE,2024,5,0.721
Ethiopia,Malaria_RDT,1285382,30,92.9995578,5.170673299,Conflict,0.801127992,34.02967862,0.055646925,Air,54583.66692,14177.37491,Public_Depot,2020,4,0.727
Mozambique,LLIN,4582889,62,87.29663193,1.650345409,COVID_Lockdown,0.956384852,37.73392856,0.0807913,Ocean,125436.1619,16360.30855,Public_Depot,2020,5,0.758
Nigeria,Maternal_Health,3241849,65,77.67941926,3.17361026,None,0.893318482,37.02616239,0.16127826,Ocean,69704.68032,15638.69939,COE,2022,1,0.583
Malawi,Contraceptive,3932506,43,90.41616073,6.458458853,None,0.902662833,23.29965264,0.152310163,Land,116235.9381,14059.45086,Public_Depot,2021,1,0.601
Ghana,Maternal_Health,2469493,61,78.00367637,7.430141352,None,0.959953068,33.51809712,0.147761823,Ocean,50006.6637,15302.57612,Public_Depot,2022,1,0.5
Nigeria,LLIN,406778,49,84.46489751,7.359928817,Conflict,0.8300407,49.55473957,0.149964717,Land,65122.5012,14569.37127,Public_Depot,2021,4,0.542
Kenya,Contraceptive,1347682,51,88.81638277,5.734517612,Port_Closure,0.890502191,49.74537751,0.028777275,Ocean,69445.27589,17186.62109,COE,2023,2,0.698
Zambia,Maternal_Health,3182293,68,92.0685294,8.825617209,None,0.915959816,44.94270493,0.01981929,Air,91754.71247,12041.93634,Public_Depot,2020,1,0.637
Mozambique,HIV_ARV,1591037,45,74.31037881,3.168314902,Flood,0.831642617,10,0.172299725,Land,44434.39396,9345.844218,RDC,2022,4,0.55
Nigeria,Contraceptive,4082371,45,89.55795054,3.834112509,None,0.724201114,30.6218478,0.167434914,Ocean,61168.885,14462.71026,Public_Depot,2023,1,0.65
Zambia,HIV_ARV,4904501,73,90.3086232,0,Port_Closure,0.923717533,45.61113321,0.136263661,Ocean,78005.47411,17335.1903,RDC,2024,2,0.78
Ghana,Malaria_RDT,2652352,53,83.21492266,4.720830447,Conflict,0.713866742,60.54871142,0.121181149,Ocean,44713.52334,11437.71438,Public_Depot,2020,5,0.616
Zambia,Contraceptive,1581817,67,86.45454545,6.739080392,None,0.908195176,39.825279,0.073374341,Land,32212.21146,19390.3703,COE,2021,1,0.621
Mozambique,HIV_ARV,2065074,39,70.74014136,5.855778836,None,0.96415381,41.15047488,0.044816518,Air,85856.86401,14526.38393,RDC,2024,1,0.544
Nigeria,LLIN,4770058,39,72.26009843,3.12793894,None,0.80062101,38.64217919,0.133531288,Air,45175.41189,16713.39569,Public_Depot,2024,1,0.561
Kenya,LLIN,4012931,45,91.5426636,7.533576819,None,0.729597918,24.3216893,0.182606928,Ocean,121438.143,8353.204695,Public_Depot,2023,1,0.56
Uganda,Malaria_RDT,4590334,50,83.30552386,4.778507743,None,0.767530557,44.22311692,0.087399315,Air,122263.0035,16163.60191,Public_Depot,2022,1,0.639
Ghana,Contraceptive,1852502,40,84.26893884,7.299280136,Flood,0.863061654,21.74382823,0.060642494,Air,67496.84054,14871.84743,Public_Depot,2022,4,0.599
Nigeria,Contraceptive,1512538,58,87.17338202,6.458449055,None,0.973371326,38.97710253,0.054148363,Ocean,103060.5542,21447.80128,COE,2023,1,0.647
Mozambique,Contraceptive,2076819,59,84.17033895,9.273526877,COVID_Lockdown,0.848561992,41.06859738,0.004741049,Land,87071.05003,15063.88592,3PL,2024,5,0.579
Ghana,Malaria_RDT,2124520,46,83.70653933,6.018090088,None,0.732693814,40.59157931,0.104063344,Ocean,117034.1005,15615.38065,RDC,2020,1,0.6
Ethiopia,Contraceptive,2482665,46,87.97244531,6.829828019,None,0.88205712,24.41911409,0.197647206,Ocean,71251.97462,9719.701888,Public_Depot,2024,1,0.545
Zambia,LLIN,3984053,48,78.52231871,4.769848734,None,0.912525032,31.49168017,0.163047543,Ocean,100313.03,14269.49004,COE,2023,1,0.553
Uganda,HIV_ARV,782722,43,91.79958826,3.49132955,Conflict,0.814052264,48.26483208,0.179494944,Ocean,94353.59662,17583.10903,3PL,2024,4,0.666
Mozambique,LLIN,1841396,26,84.84874988,6.472196623,Port_Closure,0.909239079,40.87429384,0.124232819,Air,92824.29556,11613.45054,COE,2024,2,0.583
Ethiopia,LLIN,1250847,54,80.9717075,9.508192093,Conflict,0.794198616,31.5703125,0.096289282,Ocean,66522.87552,10152.51236,Public_Depot,2024,4,0.5
Malawi,HIV_ARV,1084104,50,80.29895158,3.152358056,Conflict,0.928836144,27.14640323,0.198091401,Land,120571.2182,21035.16555,3PL,2024,5,0.576
Nigeria,LLIN,2500700,51,86.21325943,4.255591014,COVID_Lockdown,0.798910926,49.633723,0.089432422,Ocean,72761.14843,11889.47179,RDC,2020,5,0.674
Kenya,Malaria_RDT,3925416,44,84.46821145,5.079951306,Conflict,0.774271057,40.4123559,0.183366115,Ocean,72576.3499,16620.09976,RDC,2021,5,0.573
Ghana,HIV_ARV,4068293,63,78.25579963,7.05468893,None,0.954962608,26.43089973,0.152368962,Air,63395.20796,11088.59566,COE,2021,1,0.507
Zambia,LLIN,1266053,79,82.99082447,6.036373949,Conflict,0.859057292,37.73618775,0.066195685,Air,65206.73321,11248.37051,RDC,2022,5,0.619
Ghana,Maternal_Health,4151599,46,81.95400499,7.739189469,COVID_Lockdown,0.782695324,30.32670792,0.100612437,Ocean,77808.21569,12508.76063,RDC,2021,5,0.547
Uganda,LLIN,1744000,68,92.30928268,10.92172843,COVID_Lockdown,0.971175198,43.6165561,0.076865844,Land,98492.48114,15292.17642,3PL,2021,5,0.542
Nigeria,Malaria_RDT,1440598,58,86.65226207,3.08329607,None,0.900346841,55.04342527,0.027244655,Air,108500.6004,17672.52989,RDC,2021,1,0.756
Ghana,Contraceptive,4596925,55,93.84669714,6.829186934,Flood,0.764003116,27.02992576,0.071353316,Ocean,88859.18048,10756.78085,3PL,2024,4,0.673
Zambia,LLIN,2619849,51,82.45012888,5.961919335,None,0.878246283,41.88609031,0.177794577,Ocean,127488.1572,17482.52104,3PL,2024,1,0.543
Nigeria,Contraceptive,781658,54,84.54434056,5.057120652,None,0.952404061,41.6678141,0.150527137,Ocean,88530.14193,13553.37169,3PL,2020,1,0.597
Ghana,Maternal_Health,3846315,66,87.93276613,6.818255671,Flood,0.901884411,14.2657237,0.055516215,Land,31133.53565,12296.01782,RDC,2024,3,0.642
Kenya,LLIN,4929797,43,89.02066305,4.199590939,COVID_Lockdown,0.770980154,49.991397,0.073582663,Ocean,50366.17536,15237.90754,COE,2024,5,0.709
Mozambique,HIV_ARV,3825702,52,89.60495536,5.969137195,Port_Closure,0.888166015,65.18737087,0.123286785,Ocean,106000.6338,18716.47086,COE,2021,2,0.629
Nigeria,Contraceptive,4140284,67,81.56095224,1.084122711,Conflict,0.879556218,41.65643626,0.083227963,Ocean,75239.2748,15062.19201,RDC,2020,4,0.721
Mozambique,Maternal_Health,2449771,64,81.70160432,3.383554166,None,0.938044662,56.31544007,0.100608823,Ocean,73187.78431,10093.79074,3PL,2020,1,0.652
Malawi,HIV_ARV,2505918,43,84.22289864,8.142562442,None,0.751658453,24.94526755,0.139633682,Air,56066.0442,13584.74936,RDC,2021,1,0.528
Nigeria,HIV_ARV,3855721,53,93.40453432,8.027248948,Port_Closure,0.902894053,31.37482925,0.09345017,Air,72992.33106,15248.7101,Public_Depot,2021,2,0.62
Kenya,HIV_ARV,2416304,62,80.99658408,5.77829989,None,0.707937501,40.85491881,0.038193958,Ocean,73437.66962,10626.8866,COE,2020,1,0.629
Mozambique,HIV_ARV,360435,61,83.36537497,3.640850737,Conflict,0.901890837,29.75583928,0.104114787,Ocean,99717.9357,14123.63531,3PL,2023,5,0.656
Ethiopia,LLIN,208477,64,89.64928957,7.475797489,None,0.978526818,40.45717487,0.071223646,Ocean,77660.99405,10126.70045,RDC,2021,1,0.625
Zambia,LLIN,2445682,58,89.38177132,8.709462144,Port_Closure,0.750572597,52.04049646,0.058146846,Air,123295.0301,15536.85452,3PL,2021,2,0.597
